"Username","control","Response.RT","Direction","encoding","source","Scored"
"AaliyahMorton","Presented",3132,"U","JOL","USM",0
"AaliyahMorton","Presented",1928,"U","JOL","USM",1
"AaliyahMorton","Presented",4574,"F","JOL","USM",0
"AaliyahMorton","Presented",3590,"U","JOL","USM",1
"AbigayleQuinley","Presented",1934,"U","Read","USM",1
"AbigayleQuinley","Presented",2535,"F","Read","USM",0
"AbigayleQuinley","Presented",3015,"M","Read","USM",0
"AbigayleQuinley","Presented",2480,"U","Read","USM",1
"AbigayleQuinley","Presented",3238,"F","Read","USM",1
"AbigayleQuinley","Presented",1877,"U","Read","USM",1
"AbigayleQuinley","Presented",2182,"U","Read","USM",1
"AbigayleQuinley","Presented",2092,"M","Read","USM",1
"AbigayleQuinley","Presented",2306,"U","Read","USM",1
"AbigayleQuinley","Presented",2158,"F","Read","USM",0
"AbigayleQuinley","Presented",2293,"U","Read","USM",1
"AbigayleQuinley","Presented",1869,"F","Read","USM",1
"AbigayleQuinley","Presented",3545,"M","Read","USM",0
"AbigayleQuinley","Presented",2164,"F","Read","USM",0
"AbigayleQuinley","Presented",3178,"F","Read","USM",0
"AbigayleQuinley","Presented",3651,"M","Read","USM",1
"AbigayleQuinley","Presented",2078,"M","Read","USM",1
"AbigayleQuinley","Presented",3035,"F","Read","USM",1
"AbigayleQuinley","Presented",2073,"F","Read","USM",1
"AbigayleQuinley","Presented",3509,"F","Read","USM",1
"AbigayleQuinley","Presented",3031,"U","Read","USM",0
"AbigayleQuinley","Presented",2164,"U","Read","USM",1
"AbigayleQuinley","Presented",2963,"M","Read","USM",0
"AbigayleQuinley","Presented",2180,"M","Read","USM",1
"AbigayleQuinley","Presented",2157,"M","Read","USM",1
"AbigayleQuinley","Presented",2131,"U","Read","USM",1
"AbigayleQuinley","Presented",2197,"M","Read","USM",0
"AbigayleQuinley","Presented",2014,"U","Read","USM",1
"AbigayleQuinley","Presented",2369,"F","Read","USM",0
"AbigayleQuinley","Presented",2833,"M","Read","USM",1
"AbigayleQuinley","Presented",4422,"F","Read","USM",1
"AbigayleQuinley","Presented",1992,"F","Read","USM",1
"AbigayleQuinley","Presented",1834,"U","Read","USM",1
"AbigayleQuinley","Presented",2284,"U","Read","USM",1
"AbigayleQuinley","Presented",2032,"M","Read","USM",1
"AbigayleQuinley","Presented",2061,"F","Read","USM",1
"AbigayleQuinley","Presented",2607,"M","Read","USM",1
"AbigayleQuinley","Presented",2187,"M","Read","USM",1
"AbigayleQuinley","Presented",2211,"F","Read","USM",1
"AbigayleQuinley","Presented",2208,"M","Read","USM",1
"AbigayleQuinley","Presented",2107,"M","Read","USM",0
"AbigayleQuinley","Presented",3101,"U","Read","USM",0
"AbigayleQuinley","Presented",1883,"U","Read","USM",1
"AbigayleQuinley","Presented",2662,"F","Read","USM",1
"AbigayleQuinley","Presented",1773,"U","Read","USM",1
"AdelineMetzger","Presented",2536,"U","Read","USM",0
"AdelineMetzger","Presented",2167,"F","Read","USM",0
"AdelineMetzger","Presented",2592,"M","Read","USM",0
"AdelineMetzger","Presented",2156,"U","Read","USM",1
"AdelineMetzger","Presented",2344,"F","Read","USM",1
"AdelineMetzger","Presented",6292,"U","Read","USM",0
"AdelineMetzger","Presented",2142,"U","Read","USM",1
"AdelineMetzger","Presented",2722,"M","Read","USM",0
"AdelineMetzger","Presented",2781,"U","Read","USM",0
"AdelineMetzger","Presented",14010,"F","Read","USM",0
"AdelineMetzger","Presented",2210,"U","Read","USM",1
"AdelineMetzger","Presented",2865,"F","Read","USM",1
"AdelineMetzger","Presented",2018,"M","Read","USM",1
"AdelineMetzger","Presented",2322,"F","Read","USM",1
"AdelineMetzger","Presented",2882,"F","Read","USM",1
"AdelineMetzger","Presented",2959,"M","Read","USM",0
"AdelineMetzger","Presented",2320,"M","Read","USM",1
"AdelineMetzger","Presented",2335,"F","Read","USM",0
"AdelineMetzger","Presented",3115,"F","Read","USM",1
"AdelineMetzger","Presented",2228,"F","Read","USM",1
"AdelineMetzger","Presented",7095,"U","Read","USM",0
"AdelineMetzger","Presented",2583,"U","Read","USM",1
"AdelineMetzger","Presented",2912,"M","Read","USM",1
"AdelineMetzger","Presented",1949,"M","Read","USM",1
"AdelineMetzger","Presented",2748,"M","Read","USM",1
"AdelineMetzger","Presented",2129,"U","Read","USM",1
"AdelineMetzger","Presented",1924,"M","Read","USM",1
"AdelineMetzger","Presented",2756,"U","Read","USM",1
"AdelineMetzger","Presented",2948,"F","Read","USM",0
"AdelineMetzger","Presented",5333,"M","Read","USM",0
"AdelineMetzger","Presented",2715,"F","Read","USM",1
"AdelineMetzger","Presented",2463,"F","Read","USM",0
"AdelineMetzger","Presented",2715,"U","Read","USM",0
"AdelineMetzger","Presented",11364,"U","Read","USM",0
"AdelineMetzger","Presented",2241,"M","Read","USM",1
"AdelineMetzger","Presented",2831,"F","Read","USM",1
"AdelineMetzger","Presented",2811,"M","Read","USM",1
"AdelineMetzger","Presented",8989,"M","Read","USM",1
"AdelineMetzger","Presented",2505,"F","Read","USM",1
"AdelineMetzger","Presented",3672,"M","Read","USM",1
"AdelineMetzger","Presented",2153,"M","Read","USM",1
"AdelineMetzger","Presented",2845,"U","Read","USM",1
"AdelineMetzger","Presented",2215,"U","Read","USM",1
"AdelineMetzger","Presented",2902,"F","Read","USM",0
"AdelineMetzger","Presented",1996,"U","Read","USM",1
"alliesmith","Presented",1860,"U","Read","USM",0
"alliesmith","Presented",2106,"U","Read","USM",0
"alliesmith","Presented",1726,"F","Read","USM",0
"alliesmith","Presented",1506,"M","Read","USM",0
"alliesmith","Presented",1539,"M","Read","USM",0
"alliesmith","Presented",3022,"M","Read","USM",1
"alliesmith","Presented",1597,"F","Read","USM",0
"alliesmith","Presented",1762,"M","Read","USM",0
"alliesmith","Presented",2457,"U","Read","USM",1
"alliesmith","Presented",2819,"F","Read","USM",0
"alliesmith","Presented",2878,"U","Read","USM",1
"alliesmith","Presented",1877,"M","Read","USM",1
"alliesmith","Presented",2930,"M","Read","USM",0
"alliesmith","Presented",3182,"M","Read","USM",0
"alliesmith","Presented",1595,"F","Read","USM",0
"alliesmith","Presented",2276,"F","Read","USM",1
"alliesmith","Presented",2190,"F","Read","USM",1
"alliesmith","Presented",1767,"U","Read","USM",0
"alliesmith","Presented",1736,"U","Read","USM",0
"alliesmith","Presented",1516,"M","Read","USM",0
"alliesmith","Presented",2964,"F","Read","USM",1
"alliesmith","Presented",8062,"F","Read","USM",1
"alliesmith","Presented",2311,"M","Read","USM",0
"alliesmith","Presented",2480,"U","Read","USM",0
"alliesmith","Presented",19407,"F","Read","USM",0
"alliesmith","Presented",1627,"U","Read","USM",0
"alliesmith","Presented",1844,"F","Read","USM",1
"alliesmith","Presented",1838,"U","Read","USM",0
"alliesmith","Presented",1941,"F","Read","USM",0
"alliesmith","Presented",1623,"U","Read","USM",0
"alliesmith","Presented",1689,"U","Read","USM",0
"alliesmith","Presented",2825,"M","Read","USM",0
"alliesmith","Presented",1844,"F","Read","USM",0
"alliesmith","Presented",1607,"M","Read","USM",0
"alliesmith","Presented",1541,"U","Read","USM",0
"alliesmith","Presented",2559,"F","Read","USM",0
"alliesmith","Presented",1885,"U","Read","USM",0
"alliesmith","Presented",4383,"M","Read","USM",0
"alliesmith","Presented",1485,"F","Read","USM",0
"alliesmith","Presented",1824,"U","Read","USM",0
"alliesmith","Presented",3855,"M","Read","USM",1
"alliesmith","Presented",1570,"M","Read","USM",0
"alliesmith","Presented",2254,"U","Read","USM",1
"alliesmith","Presented",1842,"F","Read","USM",1
"alliesmith","Presented",1534,"M","Read","USM",0
"AllisonNeel","Presented",4638,"U","Read","USM",0
"AllisonNeel","Presented",2433,"F","Read","USM",1
"AllisonNeel","Presented",2573,"M","Read","USM",1
"AllisonNeel","Presented",2266,"U","Read","USM",1
"AllisonNeel","Presented",2461,"F","Read","USM",1
"AllisonNeel","Presented",2470,"U","Read","USM",0
"AllisonNeel","Presented",4076,"U","Read","USM",1
"AllisonNeel","Presented",2201,"M","Read","USM",1
"AllisonNeel","Presented",2429,"U","Read","USM",0
"AllisonNeel","Presented",4498,"F","Read","USM",0
"AllisonNeel","Presented",2203,"U","Read","USM",1
"AllisonNeel","Presented",8904,"F","Read","USM",1
"AllisonNeel","Presented",2612,"M","Read","USM",1
"AllisonNeel","Presented",4677,"F","Read","USM",0
"AllisonNeel","Presented",5544,"F","Read","USM",1
"AllisonNeel","Presented",3350,"M","Read","USM",0
"AllisonNeel","Presented",8983,"M","Read","USM",0
"AllisonNeel","Presented",9877,"F","Read","USM",1
"AllisonNeel","Presented",2614,"F","Read","USM",0
"AllisonNeel","Presented",2684,"F","Read","USM",1
"AllisonNeel","Presented",2983,"U","Read","USM",1
"AllisonNeel","Presented",3730,"U","Read","USM",0
"AllisonNeel","Presented",2130,"M","Read","USM",0
"AllisonNeel","Presented",4734,"M","Read","USM",1
"AllisonNeel","Presented",2250,"M","Read","USM",0
"AllisonNeel","Presented",2105,"U","Read","USM",1
"AllisonNeel","Presented",2108,"M","Read","USM",1
"AllisonNeel","Presented",2152,"U","Read","USM",0
"AllisonNeel","Presented",7013,"F","Read","USM",0
"AllisonNeel","Presented",2932,"M","Read","USM",0
"AllisonNeel","Presented",5245,"F","Read","USM",1
"AllisonNeel","Presented",2434,"F","Read","USM",0
"AllisonNeel","Presented",2423,"U","Read","USM",1
"AllisonNeel","Presented",3505,"U","Read","USM",1
"AllisonNeel","Presented",2031,"M","Read","USM",1
"AllisonNeel","Presented",2267,"F","Read","USM",0
"AllisonNeel","Presented",2991,"M","Read","USM",1
"AllisonNeel","Presented",3347,"M","Read","USM",1
"AllisonNeel","Presented",4377,"F","Read","USM",0
"AllisonNeel","Presented",3069,"M","Read","USM",1
"AllisonNeel","Presented",2347,"M","Read","USM",1
"AllisonNeel","Presented",3066,"U","Read","USM",1
"AllisonNeel","Presented",2317,"U","Read","USM",1
"AllisonNeel","Presented",2981,"F","Read","USM",1
"AllisonNeel","Presented",5935,"U","Read","USM",0
"AnnelysiaHurd","Presented",2485,"U","JOL","USM",0
"AnnelysiaHurd","Presented",4487,"F","JOL","USM",0
"AnnelysiaHurd","Presented",2697,"M","JOL","USM",0
"AnnelysiaHurd","Presented",2243,"U","JOL","USM",1
"AnnelysiaHurd","Presented",2024,"F","JOL","USM",1
"AnnelysiaHurd","Presented",2148,"U","JOL","USM",1
"AnnelysiaHurd","Presented",1744,"U","JOL","USM",0
"AnnelysiaHurd","Presented",3305,"M","JOL","USM",1
"AnnelysiaHurd","Presented",2543,"U","JOL","USM",0
"AnnelysiaHurd","Presented",3038,"F","JOL","USM",1
"AnnelysiaHurd","Presented",2171,"U","JOL","USM",1
"AnnelysiaHurd","Presented",2130,"F","JOL","USM",1
"AnnelysiaHurd","Presented",1846,"M","JOL","USM",1
"AnnelysiaHurd","Presented",2158,"F","JOL","USM",1
"AnnelysiaHurd","Presented",2340,"F","JOL","USM",0
"AnnelysiaHurd","Presented",5011,"M","JOL","USM",0
"AnnelysiaHurd","Presented",3699,"M","JOL","USM",1
"AnnelysiaHurd","Presented",2368,"F","JOL","USM",1
"AnnelysiaHurd","Presented",2086,"F","JOL","USM",0
"AnnelysiaHurd","Presented",2469,"F","JOL","USM",1
"AnnelysiaHurd","Presented",2196,"U","JOL","USM",1
"AnnelysiaHurd","Presented",2227,"U","JOL","USM",0
"AnnelysiaHurd","Presented",2617,"M","JOL","USM",1
"AnnelysiaHurd","Presented",2105,"M","JOL","USM",1
"AnnelysiaHurd","Presented",2076,"M","JOL","USM",1
"AnnelysiaHurd","Presented",2568,"U","JOL","USM",1
"AnnelysiaHurd","Presented",2693,"M","JOL","USM",1
"AnnelysiaHurd","Presented",3112,"U","JOL","USM",1
"AnnelysiaHurd","Presented",2110,"F","JOL","USM",0
"AnnelysiaHurd","Presented",22186,"M","JOL","USM",1
"AnnelysiaHurd","Presented",1884,"F","JOL","USM",1
"AnnelysiaHurd","Presented",2255,"F","JOL","USM",1
"AnnelysiaHurd","Presented",3650,"U","JOL","USM",0
"AnnelysiaHurd","Presented",2224,"U","JOL","USM",0
"AnnelysiaHurd","Presented",1991,"M","JOL","USM",0
"AnnelysiaHurd","Presented",2309,"M","JOL","USM",1
"AnnelysiaHurd","Presented",2033,"F","JOL","USM",1
"AnnelysiaHurd","Presented",2110,"M","JOL","USM",1
"AnnelysiaHurd","Presented",2249,"F","JOL","USM",1
"AnnelysiaHurd","Presented",2213,"M","JOL","USM",1
"AnnelysiaHurd","Presented",1894,"M","JOL","USM",1
"AnnelysiaHurd","Presented",3159,"U","JOL","USM",0
"AnnelysiaHurd","Presented",3883,"U","JOL","USM",1
"AnnelysiaHurd","Presented",7036,"F","JOL","USM",1
"AnnelysiaHurd","Presented",2072,"U","JOL","USM",1
"ayannajones","Presented",1413,"U","Read","USM",1
"ayannajones","Presented",1813,"U","Read","USM",1
"ayannajones","Presented",23312,"F","Read","USM",0
"ayannajones","Presented",5610,"M","Read","USM",1
"ayannajones","Presented",18431,"M","Read","USM",1
"ayannajones","Presented",16530,"M","Read","USM",1
"ayannajones","Presented",4352,"F","Read","USM",1
"ayannajones","Presented",2636,"M","Read","USM",1
"ayannajones","Presented",1613,"U","Read","USM",1
"ayannajones","Presented",17483,"F","Read","USM",0
"ayannajones","Presented",1458,"U","Read","USM",1
"ayannajones","Presented",16190,"M","Read","USM",0
"ayannajones","Presented",10755,"M","Read","USM",1
"ayannajones","Presented",1198,"M","Read","USM",1
"ayannajones","Presented",8146,"F","Read","USM",1
"ayannajones","Presented",1604,"F","Read","USM",1
"ayannajones","Presented",13899,"F","Read","USM",0
"ayannajones","Presented",4814,"U","Read","USM",1
"ayannajones","Presented",1684,"U","Read","USM",0
"ayannajones","Presented",3166,"M","Read","USM",1
"ayannajones","Presented",18993,"F","Read","USM",1
"ayannajones","Presented",1052,"F","Read","USM",1
"ayannajones","Presented",1535,"M","Read","USM",1
"ayannajones","Presented",14389,"U","Read","USM",0
"ayannajones","Presented",14060,"F","Read","USM",1
"ayannajones","Presented",5614,"U","Read","USM",1
"ayannajones","Presented",10482,"F","Read","USM",1
"ayannajones","Presented",1485,"U","Read","USM",1
"ayannajones","Presented",4101,"F","Read","USM",0
"ayannajones","Presented",2626,"U","Read","USM",1
"ayannajones","Presented",19989,"U","Read","USM",0
"ayannajones","Presented",1716,"M","Read","USM",1
"ayannajones","Presented",1446,"F","Read","USM",1
"ayannajones","Presented",2973,"M","Read","USM",1
"ayannajones","Presented",1126,"U","Read","USM",1
"ayannajones","Presented",13136,"F","Read","USM",1
"ayannajones","Presented",14409,"U","Read","USM",0
"ayannajones","Presented",2502,"M","Read","USM",1
"ayannajones","Presented",1313,"F","Read","USM",1
"ayannajones","Presented",8626,"U","Read","USM",1
"ayannajones","Presented",2072,"M","Read","USM",0
"ayannajones","Presented",1151,"M","Read","USM",1
"ayannajones","Presented",9655,"U","Read","USM",0
"ayannajones","Presented",13357,"F","Read","USM",0
"ayannajones","Presented",10030,"M","Read","USM",1
"BrandyChilson","Presented",44432,"U","JOL","USM",1
"BrandyChilson","Presented",2257,"U","JOL","USM",1
"BrandyChilson","Presented",4216,"F","JOL","USM",1
"BrandyChilson","Presented",2788,"M","JOL","USM",1
"BrandyChilson","Presented",2292,"M","JOL","USM",1
"BrandyChilson","Presented",2221,"M","JOL","USM",1
"BrandyChilson","Presented",2559,"F","JOL","USM",1
"BrandyChilson","Presented",2038,"M","JOL","USM",1
"BrandyChilson","Presented",2323,"U","JOL","USM",1
"BrandyChilson","Presented",41550,"F","JOL","USM",0
"BrandyChilson","Presented",29999,"U","JOL","USM",1
"BrandyChilson","Presented",20392,"M","JOL","USM",1
"BrandyChilson","Presented",3166,"M","JOL","USM",1
"BrandyChilson","Presented",2212,"M","JOL","USM",1
"BrandyChilson","Presented",2688,"F","JOL","USM",1
"BrandyChilson","Presented",2790,"F","JOL","USM",1
"BrandyChilson","Presented",3300,"F","JOL","USM",1
"BrandyChilson","Presented",4821,"U","JOL","USM",1
"BrandyChilson","Presented",3285,"U","JOL","USM",1
"BrandyChilson","Presented",2216,"M","JOL","USM",1
"BrandyChilson","Presented",16644,"F","JOL","USM",1
"BrandyChilson","Presented",1955,"F","JOL","USM",1
"BrandyChilson","Presented",27516,"M","JOL","USM",1
"BrandyChilson","Presented",4443,"U","JOL","USM",1
"BrandyChilson","Presented",17326,"F","JOL","USM",1
"BrandyChilson","Presented",10531,"U","JOL","USM",1
"BrandyChilson","Presented",2376,"F","JOL","USM",1
"BrandyChilson","Presented",2070,"U","JOL","USM",1
"BrandyChilson","Presented",2638,"F","JOL","USM",1
"BrandyChilson","Presented",30680,"U","JOL","USM",1
"BrandyChilson","Presented",3276,"U","JOL","USM",0
"BrandyChilson","Presented",2939,"M","JOL","USM",1
"BrandyChilson","Presented",14180,"F","JOL","USM",1
"BrandyChilson","Presented",13283,"M","JOL","USM",1
"BrandyChilson","Presented",2895,"U","JOL","USM",1
"BrandyChilson","Presented",3426,"F","JOL","USM",0
"BrandyChilson","Presented",2450,"U","JOL","USM",1
"BrandyChilson","Presented",2349,"M","JOL","USM",1
"BrandyChilson","Presented",4679,"F","JOL","USM",1
"BrandyChilson","Presented",2227,"U","JOL","USM",1
"BrandyChilson","Presented",55573,"M","JOL","USM",1
"BrandyChilson","Presented",2536,"M","JOL","USM",1
"BrandyChilson","Presented",2776,"U","JOL","USM",1
"BrandyChilson","Presented",2036,"F","JOL","USM",1
"BrandyChilson","Presented",2922,"M","JOL","USM",1
"BrickleighWolfe","Presented",7812,"U","Read","USM",1
"BrickleighWolfe","Presented",1859,"F","Read","USM",0
"BrickleighWolfe","Presented",1924,"M","Read","USM",1
"BrickleighWolfe","Presented",1832,"U","Read","USM",1
"BrickleighWolfe","Presented",1980,"F","Read","USM",1
"BrickleighWolfe","Presented",3613,"U","Read","USM",1
"BrickleighWolfe","Presented",1889,"U","Read","USM",1
"BrickleighWolfe","Presented",2369,"M","Read","USM",1
"BrickleighWolfe","Presented",1870,"U","Read","USM",0
"BrickleighWolfe","Presented",2588,"F","Read","USM",1
"BrickleighWolfe","Presented",1988,"U","Read","USM",1
"BrickleighWolfe","Presented",2988,"F","Read","USM",1
"BrickleighWolfe","Presented",1875,"M","Read","USM",1
"BrickleighWolfe","Presented",1925,"F","Read","USM",0
"BrickleighWolfe","Presented",2199,"F","Read","USM",1
"BrickleighWolfe","Presented",2390,"M","Read","USM",0
"BrickleighWolfe","Presented",2165,"M","Read","USM",1
"BrickleighWolfe","Presented",2318,"F","Read","USM",0
"BrickleighWolfe","Presented",2060,"F","Read","USM",1
"BrickleighWolfe","Presented",2676,"F","Read","USM",0
"BrickleighWolfe","Presented",1629,"U","Read","USM",0
"BrickleighWolfe","Presented",1974,"U","Read","USM",1
"BrickleighWolfe","Presented",1751,"M","Read","USM",1
"BrickleighWolfe","Presented",1628,"M","Read","USM",1
"BrickleighWolfe","Presented",1847,"M","Read","USM",1
"BrickleighWolfe","Presented",1669,"U","Read","USM",1
"BrickleighWolfe","Presented",1701,"M","Read","USM",1
"BrickleighWolfe","Presented",1570,"U","Read","USM",1
"BrickleighWolfe","Presented",1937,"F","Read","USM",1
"BrickleighWolfe","Presented",2034,"M","Read","USM",1
"BrickleighWolfe","Presented",3435,"F","Read","USM",1
"BrickleighWolfe","Presented",1787,"F","Read","USM",0
"BrickleighWolfe","Presented",1734,"U","Read","USM",1
"BrickleighWolfe","Presented",1727,"U","Read","USM",1
"BrickleighWolfe","Presented",2561,"M","Read","USM",1
"BrickleighWolfe","Presented",3285,"M","Read","USM",0
"BrickleighWolfe","Presented",1672,"F","Read","USM",1
"BrickleighWolfe","Presented",1848,"M","Read","USM",1
"BrickleighWolfe","Presented",2161,"F","Read","USM",1
"BrickleighWolfe","Presented",1862,"M","Read","USM",1
"BrickleighWolfe","Presented",2250,"M","Read","USM",1
"BrickleighWolfe","Presented",1774,"U","Read","USM",1
"BrickleighWolfe","Presented",3374,"U","Read","USM",1
"BrickleighWolfe","Presented",2220,"F","Read","USM",0
"BrickleighWolfe","Presented",2319,"U","Read","USM",1
"CailinDemps","Presented",3333,"U","JOL","USM",1
"CailinDemps","Presented",4189,"U","JOL","USM",0
"CailinDemps","Presented",3303,"F","JOL","USM",1
"CailinDemps","Presented",2872,"M","JOL","USM",1
"CailinDemps","Presented",5163,"M","JOL","USM",1
"CailinDemps","Presented",3245,"M","JOL","USM",1
"CailinDemps","Presented",7115,"F","JOL","USM",0
"CailinDemps","Presented",2979,"M","JOL","USM",1
"CailinDemps","Presented",6016,"U","JOL","USM",0
"CailinDemps","Presented",3032,"F","JOL","USM",1
"CailinDemps","Presented",3454,"U","JOL","USM",1
"CailinDemps","Presented",4262,"M","JOL","USM",1
"CailinDemps","Presented",2669,"M","JOL","USM",1
"CailinDemps","Presented",2231,"M","JOL","USM",1
"CailinDemps","Presented",2738,"F","JOL","USM",1
"CailinDemps","Presented",2734,"F","JOL","USM",1
"CailinDemps","Presented",1868,"F","JOL","USM",1
"CailinDemps","Presented",2898,"U","JOL","USM",1
"CailinDemps","Presented",2774,"U","JOL","USM",1
"CailinDemps","Presented",3124,"M","JOL","USM",1
"CailinDemps","Presented",3997,"F","JOL","USM",1
"CailinDemps","Presented",4303,"F","JOL","USM",1
"CailinDemps","Presented",4951,"M","JOL","USM",0
"CailinDemps","Presented",2986,"U","JOL","USM",1
"CailinDemps","Presented",3026,"F","JOL","USM",1
"CailinDemps","Presented",2762,"U","JOL","USM",1
"CailinDemps","Presented",2886,"F","JOL","USM",1
"CailinDemps","Presented",2483,"U","JOL","USM",1
"CailinDemps","Presented",6893,"F","JOL","USM",0
"CailinDemps","Presented",3497,"U","JOL","USM",1
"CailinDemps","Presented",2940,"U","JOL","USM",1
"CailinDemps","Presented",2750,"M","JOL","USM",1
"CailinDemps","Presented",8699,"F","JOL","USM",0
"CailinDemps","Presented",3120,"M","JOL","USM",1
"CailinDemps","Presented",4971,"U","JOL","USM",1
"CailinDemps","Presented",2836,"F","JOL","USM",1
"CailinDemps","Presented",3094,"U","JOL","USM",1
"CailinDemps","Presented",2696,"M","JOL","USM",1
"CailinDemps","Presented",2699,"F","JOL","USM",1
"CailinDemps","Presented",3775,"U","JOL","USM",0
"CailinDemps","Presented",3545,"M","JOL","USM",1
"CailinDemps","Presented",2856,"M","JOL","USM",0
"CailinDemps","Presented",4423,"U","JOL","USM",0
"CailinDemps","Presented",3046,"F","JOL","USM",1
"CailinDemps","Presented",7307,"M","JOL","USM",1
"CarleyBane","Presented",1198,"U","JOL","USM",0
"CarleyBane","Presented",1252,"U","JOL","USM",1
"CarleyBane","Presented",1728,"F","JOL","USM",1
"CarleyBane","Presented",1032,"M","JOL","USM",1
"CarleyBane","Presented",1300,"M","JOL","USM",0
"CarleyBane","Presented",1541,"M","JOL","USM",1
"CarleyBane","Presented",1026,"F","JOL","USM",1
"CarleyBane","Presented",1427,"M","JOL","USM",1
"CarleyBane","Presented",1314,"U","JOL","USM",1
"CarleyBane","Presented",1102,"F","JOL","USM",1
"CarleyBane","Presented",1251,"U","JOL","USM",1
"CarleyBane","Presented",1157,"M","JOL","USM",1
"CarleyBane","Presented",1120,"M","JOL","USM",1
"CarleyBane","Presented",2062,"M","JOL","USM",1
"CarleyBane","Presented",1232,"F","JOL","USM",1
"CarleyBane","Presented",1666,"F","JOL","USM",1
"CarleyBane","Presented",1012,"F","JOL","USM",1
"CarleyBane","Presented",1106,"U","JOL","USM",0
"CarleyBane","Presented",1103,"U","JOL","USM",1
"CarleyBane","Presented",1505,"M","JOL","USM",0
"CarleyBane","Presented",1435,"F","JOL","USM",1
"CarleyBane","Presented",1492,"F","JOL","USM",1
"CarleyBane","Presented",2477,"M","JOL","USM",0
"CarleyBane","Presented",1121,"U","JOL","USM",1
"CarleyBane","Presented",1306,"F","JOL","USM",1
"CarleyBane","Presented",1812,"U","JOL","USM",1
"CarleyBane","Presented",1015,"F","JOL","USM",1
"CarleyBane","Presented",1165,"U","JOL","USM",1
"CarleyBane","Presented",2684,"F","JOL","USM",1
"CarleyBane","Presented",1019,"U","JOL","USM",1
"CarleyBane","Presented",1278,"U","JOL","USM",0
"CarleyBane","Presented",2520,"M","JOL","USM",1
"CarleyBane","Presented",1058,"F","JOL","USM",1
"CarleyBane","Presented",1508,"M","JOL","USM",1
"CarleyBane","Presented",1116,"U","JOL","USM",1
"CarleyBane","Presented",1517,"F","JOL","USM",1
"CarleyBane","Presented",1342,"U","JOL","USM",0
"CarleyBane","Presented",1273,"M","JOL","USM",1
"CarleyBane","Presented",1152,"F","JOL","USM",1
"CarleyBane","Presented",1359,"U","JOL","USM",1
"CarleyBane","Presented",1270,"M","JOL","USM",1
"CarleyBane","Presented",1062,"M","JOL","USM",1
"CarleyBane","Presented",9882,"U","JOL","USM",0
"CarleyBane","Presented",1125,"F","JOL","USM",1
"CarleyBane","Presented",1344,"M","JOL","USM",1
"CatherineJointer","Presented",2173,"U","JOL","USM",0
"CatherineJointer","Presented",23045,"U","JOL","USM",0
"CatherineJointer","Presented",2272,"F","JOL","USM",0
"CatherineJointer","Presented",2905,"M","JOL","USM",0
"CatherineJointer","Presented",2203,"M","JOL","USM",0
"CatherineJointer","Presented",2167,"M","JOL","USM",1
"CatherineJointer","Presented",2661,"F","JOL","USM",1
