Username,ID,ExperimentName,Session,Trial,Date,TimeDif,"Condition Number","Stimuli File","Order File","Condition Description","Condition Notes",Stimuli*Cue,Stimuli*Answer,Stimuli*Shuffle,"Stimuli*Stimuli Notes",Stimuli*Value,Procedure*Item,"Procedure*Trial Type","Procedure*Max Time","Procedure*Min Time",Procedure*Text,"Procedure*Procedure Notes",Procedure*Shuffle,Response*RT,Response*Response,Response*Accuracy,Response*RTfirst,Response*RTlast,Response*strictAcc,Response*lenientAcc,Response*focus,Response*JOL,Response*Focus
AnnaKatePettis,vow0dyvtzk,"Mediated JOLs",1,1,2023-03-14T14:21:19+00:00,15.383311986923,2,versionA_stim.csv,JOLVersion_Recall.csv,"JOL Recall",JOL1,,,,,,0,Instruct,-,5,"In this section, you will be presented with a series of word pairs. Please study each word pair! Your memory will be tested!",Initial_Instruct,Instruct1,15331,,,-1,-1,,,,,1
AnnaKatePettis,vow0dyvtzk,"Mediated JOLs",1,2,2023-03-14T14:21:35+00:00,16.614868879318,2,versionA_stim.csv,JOLVersion_Recall.csv,"JOL Recall",JOL1,,,,,,0,Instruct,-,10,"As you study, you will be asked to rate your ability to remember the second item in the pair if you were only shown the first at test. You will make these ratings using a 0 to 100 Scale.",,Instruct13,16545,,,-1,-1,,,,,1
AnnaKatePettis,vow0dyvtzk,"Mediated JOLs",1,3,2023-03-14T14:21:46+00:00,10.685727119446,2,versionA_stim.csv,JOLVersion_Recall.csv,"JOL Recall",JOL1,,,,,,0,Instruct,-,10,"For example, if you are given the pair CAT - DOG, a rating of 0 indicates that you would not remember DOG at test, while a rating of 100 indicates full certainty that you would remember the word DOG at test.",,Instruct14,10618,,,-1,-1,,,,,1
AnnaKatePettis,vow0dyvtzk,"Mediated JOLs",1,4,2023-03-14T14:21:59+00:00,12.957200050354,2,versionA_stim.csv,JOLVersion_Recall.csv,"JOL Recall",JOL1,,,,,,0,Instruct,-,10,"When making your ratings, it is criticial that you use the full range of the scale. You will be disqualified for only giving ratings of 0 or 100! After making your rating, press Enter to advance to the next pair.",,Instruct15,12886,,,-1,-1,,,,,1
AnnaKatePettis,vow0dyvtzk,"Mediated JOLs",1,5,2023-03-14T14:22:01+00:00,2.0007979869843,2,versionA_stim.csv,JOLVersion_Recall.csv,"JOL Recall",JOL1,,,,,,0,Instruct,User,-,"You will now begin the study. Press Enter when you are ready to begin.",,Instruct16,1931,,,-1,-1,,,,,1
AnnaKatePettis,vow0dyvtzk,"Mediated JOLs",1,6,2023-03-14T14:22:08+00:00,7.6724698543549,2,versionA_stim.csv,JOLVersion_Recall.csv,"JOL Recall",JOL1,PEANUT,BUTTER,BUFFER1,Buffer,3,6,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Study/JOL,BUFFER,7610,,,4541,4659,,,,99,1
AnnaKatePettis,vow0dyvtzk,"Mediated JOLs",1,7,2023-03-14T14:22:15+00:00,6.9820339679718,2,versionA_stim.csv,JOLVersion_Recall.csv,"JOL Recall",JOL1,SPACE,JAM,BUFFER1,Buffer,5,3,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Study/JOL,BUFFER,6925,,,6177,6249,,,,50,1
AnnaKatePettis,vow0dyvtzk,"Mediated JOLs",1,8,2023-03-14T14:22:22+00:00,6.2848851680756,2,versionA_stim.csv,JOLVersion_Recall.csv,"JOL Recall",JOL1,TREES,GREEN,BUFFER1,Buffer,1,4,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Study/JOL,BUFFER,6229,,,3430,3933,,,,98,1
AnnaKatePettis,vow0dyvtzk,"Mediated JOLs",1,9,2023-03-14T14:22:28+00:00,6.5629570484161,2,versionA_stim.csv,JOLVersion_Recall.csv,"JOL Recall",JOL1,SCARE,FRIGHT,BUFFER1,Buffer,4,2,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Study/JOL,BUFFER,6501,,,6181,6285,,,,40,1
AnnaKatePettis,vow0dyvtzk,"Mediated JOLs",1,10,2023-03-14T14:22:33+00:00,4.3621699810028,2,versionA_stim.csv,JOLVersion_Recall.csv,"JOL Recall",JOL1,PITCHER,CATCHER,BUFFER1,Buffer,2,5,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Study/JOL,BUFFER,4307,,,3900,4035,,,,75,1
