Username,ID,ExperimentName,Session,Trial,Date,TimeDif,"Condition Number","Stimuli File","Order File","Condition Description","Condition Notes",Stimuli*Cue,Stimuli*Answer,Stimuli*Shuffle,"Stimuli*Stimuli Notes",Stimuli*Value,Procedure*Item,"Procedure*Trial Type","Procedure*Max Time","Procedure*Min Time",Procedure*Text,"Procedure*Procedure Notes",Procedure*Shuffle,Procedure*,Response*RT,Response*Response,Response*Accuracy,Response*RTfirst,Response*RTlast,Response*strictAcc,Response*lenientAcc,Response*focus,Response*JOL,Response*Focus
AnnelysiaHurd,u909hyk1q2,"Mediated JOLs",1,1,2023-03-16T03:57:39+00:00,6.3938868045807,8,versionD_stim.csv,JOLVersion_Recog.csv,"JOL Recog",JOL4,,,,,,0,Instruct,-,5,"In this section, you will be presented with a series of word pairs. Please study each word pair! Your memory will be tested!",Initial_Instruct,Instruct1,,5998,,,-1,-1,,,,,1
AnnelysiaHurd,u909hyk1q2,"Mediated JOLs",1,2,2023-03-16T03:57:51+00:00,11.391309022903,8,versionD_stim.csv,JOLVersion_Recog.csv,"JOL Recog",JOL4,,,,,,0,Instruct,-,10,"As you study, you will be asked to rate your ability to remember the second item in the pair on a later test. You will make these ratings using a 0 to 100 Scale.",,Instruct13,,10851,,,-1,-1,,,,,1
AnnelysiaHurd,u909hyk1q2,"Mediated JOLs",1,3,2023-03-16T03:58:02+00:00,11.616610050201,8,versionD_stim.csv,JOLVersion_Recog.csv,"JOL Recog",JOL4,,,,,,0,Instruct,-,10,"For example, if you are given the pair CAT - DOG, a rating of 0 indicates that you would not remember DOG at test, while a rating of 100 indicates full certainty that you would remember the word DOG at test.",,Instruct14,,11130,,,-1,-1,,,,,1
AnnelysiaHurd,u909hyk1q2,"Mediated JOLs",1,4,2023-03-16T03:58:14+00:00,11.641502141953,8,versionD_stim.csv,JOLVersion_Recog.csv,"JOL Recog",JOL4,,,,,,0,Instruct,-,10,"When making your ratings, it is criticial that you use the full range of the scale. You will be disqualified for only giving ratings of 0 or 100! After making your rating, press Enter to advance to the next pair.",,Instruct15,,11207,,,-1,-1,,,,,1
AnnelysiaHurd,u909hyk1q2,"Mediated JOLs",1,5,2023-03-16T03:58:17+00:00,3.0391328334808,8,versionD_stim.csv,JOLVersion_Recog.csv,"JOL Recog",JOL4,,,,,,0,Instruct,User,-,"You will now begin the study. Press Enter when you are ready to begin.",,Instruct16,,2813,,,-1,-1,,,,,1
AnnelysiaHurd,u909hyk1q2,"Mediated JOLs",1,6,2023-03-16T03:58:32+00:00,14.794904947281,8,versionD_stim.csv,JOLVersion_Recog.csv,"JOL Recog",JOL4,MONTH,YEAR,BUFFER3,Buffer,2,2,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Study/JOL,BUFFER,,14108,,,13067,13166,,,,50,1
AnnelysiaHurd,u909hyk1q2,"Mediated JOLs",1,7,2023-03-16T03:58:37+00:00,5.5648150444031,8,versionD_stim.csv,JOLVersion_Recog.csv,"JOL Recog",JOL4,TOOL,SHED,BUFFER3,Buffer,3,3,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Study/JOL,BUFFER,,5088,,,4166,4166,,,,0,1
AnnelysiaHurd,u909hyk1q2,"Mediated JOLs",1,8,2023-03-16T03:58:47+00:00,9.5496461391449,8,versionD_stim.csv,JOLVersion_Recog.csv,"JOL Recog",JOL4,DAYS,WEAKS,BUFFER3,Buffer,1,5,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Study/JOL,BUFFER,,9014,,,7225,7475,,,,50,1
AnnelysiaHurd,u909hyk1q2,"Mediated JOLs",1,9,2023-03-16T03:58:52+00:00,4.8862249851227,8,versionD_stim.csv,JOLVersion_Recog.csv,"JOL Recog",JOL4,OCTOBER,SPOOKY,BUFFER3,Buffer,5,6,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Study/JOL,BUFFER,,4095,,,2773,3056,,,,100,1
AnnelysiaHurd,u909hyk1q2,"Mediated JOLs",1,10,2023-03-16T03:58:57+00:00,5.0074558258057,8,versionD_stim.csv,JOLVersion_Recog.csv,"JOL Recog",JOL4,SPRING,MARCH,BUFFER3,Buffer,4,4,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Study/JOL,BUFFER,,4566,,,3494,3760,,,,100,1
