Username,ID,ExperimentName,Session,Trial,Date,TimeDif,"Condition Number","Stimuli File","Order File","Condition Description","Condition Notes",Stimuli*Cue,Stimuli*Answer,Stimuli*Shuffle,"Stimuli*Stimuli Notes",Stimuli*Value,Procedure*Item,"Procedure*Trial Type","Procedure*Max Time","Procedure*Min Time",Procedure*Text,"Procedure*Procedure Notes",Procedure*Shuffle,Procedure*,Response*RT,Response*Response,Response*Accuracy,Response*RTfirst,Response*RTlast,Response*strictAcc,Response*lenientAcc,Response*focus,Response*Focus
596e1edd39e9d00001b7bb98,ogfr6graoq,"Mediated Recog Prolific",1,1,2023-05-08T21:02:28+00:00,6.0031630992889,7,versionD_stim.csv,ReadVersion_Recog.csv,"Read Recog",Read4,,,,,,0,Instruct,-,5,"In this section, you will be presented with a series of word pairs. Please study each word pair! Your memory will be tested!",Initial_Instruct,Instruct1,,5784,,,-1,-1,,,,1
596e1edd39e9d00001b7bb98,ogfr6graoq,"Mediated Recog Prolific",1,2,2023-05-08T21:02:30+00:00,2.143639087677,7,versionD_stim.csv,ReadVersion_Recog.csv,"Read Recog",Read4,,,,,,0,Instruct,User,-,"You will now begin. Press Enter when you are ready to begin.",,Instruct16,,1768,,,-1,-1,,,,1
596e1edd39e9d00001b7bb98,ogfr6graoq,"Mediated Recog Prolific",1,3,2023-05-08T21:02:36+00:00,5.9377830028534,7,versionD_stim.csv,ReadVersion_Recog.csv,"Read Recog",Read4,DAYS,WEAKS,BUFFER3,Buffer,1,4,Study,User,-,,Study/JOL,BUFFER,,5619,,,-1,-1,,,,1
596e1edd39e9d00001b7bb98,ogfr6graoq,"Mediated Recog Prolific",1,4,2023-05-08T21:03:01+00:00,24.51778793335,7,versionD_stim.csv,ReadVersion_Recog.csv,"Read Recog",Read4,MONTH,YEAR,BUFFER3,Buffer,2,6,Study,User,-,,Study/JOL,BUFFER,,24189,,,-1,-1,,,,1
596e1edd39e9d00001b7bb98,ogfr6graoq,"Mediated Recog Prolific",1,5,2023-05-08T21:03:07+00:00,6.9335329532623,7,versionD_stim.csv,ReadVersion_Recog.csv,"Read Recog",Read4,OCTOBER,SPOOKY,BUFFER3,Buffer,5,5,Study,User,-,,Study/JOL,BUFFER,,6598,,,-1,-1,,,,1
596e1edd39e9d00001b7bb98,ogfr6graoq,"Mediated Recog Prolific",1,6,2023-05-08T21:03:16+00:00,8.2295389175415,7,versionD_stim.csv,ReadVersion_Recog.csv,"Read Recog",Read4,SPRING,MARCH,BUFFER3,Buffer,4,3,Study,User,-,,Study/JOL,BUFFER,,7903,,,-1,-1,,,,1
596e1edd39e9d00001b7bb98,ogfr6graoq,"Mediated Recog Prolific",1,7,2023-05-08T21:03:21+00:00,5.1841449737549,7,versionD_stim.csv,ReadVersion_Recog.csv,"Read Recog",Read4,TOOL,SHED,BUFFER3,Buffer,3,2,Study,User,-,,Study/JOL,BUFFER,,4148,,,-1,-1,,,,1
596e1edd39e9d00001b7bb98,ogfr6graoq,"Mediated Recog Prolific",1,8,2023-05-08T21:03:22+00:00,1.3271930217743,7,versionD_stim.csv,ReadVersion_Recog.csv,"Read Recog",Read4,NURSE,LAWYER,Study2,M,11,17,Study,User,-,,Study/JOL,"Study Phase",,1012,,,-1,-1,,,,1
596e1edd39e9d00001b7bb98,ogfr6graoq,"Mediated Recog Prolific",1,9,2023-05-08T21:03:46+00:00,23.415649175644,7,versionD_stim.csv,ReadVersion_Recog.csv,"Read Recog",Read4,RAZOR,MUSCLE,Study2,M,20,22,Study,User,-,,Study/JOL,"Study Phase",,23098,,,-1,-1,,,,1
596e1edd39e9d00001b7bb98,ogfr6graoq,"Mediated Recog Prolific",1,10,2023-05-08T21:03:47+00:00,1.410425901413,7,versionD_stim.csv,ReadVersion_Recog.csv,"Read Recog",Read4,HORNET,STING,Study2,F,30,16,Study,User,-,,Study/JOL,"Study Phase",,1083,,,-1,-1,,,,1
596e1edd39e9d00001b7bb98,ogfr6graoq,"Mediated Recog Prolific",1,11,2023-05-08T21:03:49+00:00,2.0359508991241,7,versionD_stim.csv,ReadVersion_Recog.csv,"Read Recog",Read4,WASP,BUG,Study2,F,34,29,Study,User,-,,Study/JOL,"Study Phase",,1716,,,-1,-1,,,,1
596e1edd39e9d00001b7bb98,ogfr6graoq,"Mediated Recog Prolific",1,12,2023-05-08T21:03:51+00:00,2.2183501720428,7,versionD_stim.csv,ReadVersion_Recog.csv,"Read Recog",Read4,INCENSE,SMELL,Study2,F,28,26,Study,User,-,,Study/JOL,"Study Phase",,1897,,,-1,-1,,,,1
596e1edd39e9d00001b7bb98,ogfr6graoq,"Mediated Recog Prolific",1,13,2023-05-08T21:03:55+00:00,3.761335849762,7,versionD_stim.csv,ReadVersion_Recog.csv,"Read Recog",Read4,SUMMER,SNOW,Study2,M,6,48,Study,User,-,,Study/JOL,"Study Phase",,3441,,,-1,-1,,,,1
596e1edd39e9d00001b7bb98,ogfr6graoq,"Mediated Recog Prolific",1,14,2023-05-08T21:04:00+00:00,4.4401180744171,7,versionD_stim.csv,ReadVersion_Recog.csv,"Read Recog",Read4,REALITY,ISLAND,Study2,M,9,10,Study,User,-,,Study/JOL,"Study Phase",,4114,,,-1,-1,,,,1
596e1edd39e9d00001b7bb98,ogfr6graoq,"Mediated Recog Prolific",1,15,2023-05-08T21:04:10+00:00,10.125524997711,7,versionD_stim.csv,ReadVersion_Recog.csv,"Read Recog",Read4,SICK,HIDE,Study2,U,45,7,Study,User,-,,Study/JOL,"Study Phase",,7536,,,-1,-1,,,,1
